mes,uf,de_type,freight_id,vehicle,price,price_por_dia,contract_days,encontrou_motorista,qt_atividades_falcon,qt_horas_falcon
2025-02-01,SP,Ajudante,145425,,125,125.0,1,nao,13.0,6.0
2025-02-01,SP,Ajudante,145426,,125,125.0,1,nao,16.0,6.0
2025-03-01,SP,Coleta/Entrega,145427,Carreta,915,305.0,3,sim,10.0,4.0
2025-03-01,SP,Ajudante,145434,,130,130.0,1,sim,9.0,5.0
2025-02-01,SP,Ajudante,145446,,2220,185.0,12,sim,7.0,2.0
2025-02-01,SP,Diária,145451,Carreta,732,366.0,2,nao,14.0,21718.0
2025-02-01,RJ,Diária,145456,Carreta,3965,305.0,13,sim,40.0,15.0
2025-02-01,PB,Coleta/Entrega,145459,Utilitários,164,164.0,1,nao,12.0,55.0
2025-02-01,SC,Coleta/Entrega,145461,Carreta,305,305.0,1,sim,12.0,1.0
2025-02-01,SC,Coleta/Entrega,145462,Carreta,305,305.0,1,nao,9.0,2.0
2025-02-01,SP,Diária,145463,Carreta,915,305.0,3,sim,5.0,1.0
2025-02-01,SP,Diária,145473,Utilitários,160,160.0,1,sim,5.0,3.0
2025-02-01,MG,Ajudante,145475,,125,125.0,1,nao,8.0,3.0
2025-02-01,SP,Ajudante,145483,,150,150.0,1,nao,12.0,3.0
2025-02-01,SP,Diária,145487,Carreta,2135,305.0,7,nao,1.0,1.0
2025-03-01,SP,Ajudante,145489,,170,170.0,1,nao,8.0,3.0
2025-03-01,SP,Coleta/Entrega,145491,3/4,940,235.0,4,nao,10.0,3.0
2025-02-01,ES,Diária,145492,Carreta,3355,305.0,11,nao,7.0,4.0
2025-02-01,SE,Coleta/Entrega,145510,Cavalinho,596,298.0,2,sim,9.0,6.0
2025-03-01,PE,Ajudante,145529,,220,220.0,1,sim,34.0,16915.0
2025-02-01,SP,Coleta/Entrega,145591,3/4,451,225.5,2,sim,12.0,1.0
2025-02-01,SP,Coleta/Entrega,145598,3/4,220,220.0,1,sim,12.0,2.0
2025-02-01,SP,Coleta/Entrega,145612,Truck,260,260.0,1,nao,9.0,1.0
2025-02-01,SP,Coleta/Entrega,145614,3/4,220,220.0,1,nao,9.0,3.0
2025-03-01,SP,Ajudante,145619,,180,180.0,1,sim,42.0,1643.0
2025-03-01,SP,Ajudante,145620,,180,180.0,1,sim,22.0,226.0
2025-02-01,RS,Ajudante,145627,,150,150.0,1,sim,5.0,1.0
2025-02-01,RS,Ajudante,145628,,150,150.0,1,sim,10.0,2.0
2025-02-01,RS,Ajudante,145629,,150,150.0,1,nao,52.0,1431.0
2025-03-01,SP,Ajudante,145633,,150,150.0,1,sim,18.0,1065.0
2025-02-01,RJ,Diária,145637,Carreta,4290,330.0,13,sim,6.0,6.0
2025-02-01,SP,Ajudante,145641,,180,180.0,1,nao,12.0,3.0
2025-02-01,SP,Ajudante,145642,,180,180.0,1,sim,8.0,2.0
2025-02-01,PR,Diária,145645,Toco,1380,230.0,6,nao,16.0,34.0
2025-03-01,PR,Diária,145646,Toco,4370,230.0,19,sim,33.0,535.0
2025-02-01,PR,Diária,145654,Carreta,7150,476.6666666666667,15,sim,6.0,5.0
2025-02-01,MG,Ajudante,145664,,150,150.0,1,sim,6.0,2.0
2025-03-01,MG,Ajudante,145666,,150,150.0,1,sim,14.0,7125.0
2025-03-01,MG,Ajudante,145667,,600,150.0,4,sim,8.0,2.0
2025-03-01,MG,Ajudante,145668,,750,150.0,5,sim,6.0,5.0
2025-03-01,MG,Ajudante,145669,,150,150.0,1,sim,5.0,14.0
2025-02-01,SP,Coleta/Entrega,145670,Truck,270,270.0,1,nao,9.0,1.0
2025-03-01,SP,Ajudante,145676,,750,150.0,5,sim,20.0,12.0
2025-03-01,PR,Ajudante,145678,,125,125.0,1,nao,4.0,2.0
2025-03-01,PR,Ajudante,145679,,125,125.0,1,nao,60.0,1381.0
2025-03-01,PR,Diária,145681,Truck,5460,260.0,21,sim,18.0,61.0
2025-02-01,SP,Ajudante,145683,,240,120.0,2,nao,16.0,8.0
2025-02-01,GO,Coleta/Entrega,145691,Carreta,610,305.0,2,sim,1.0,1.0
2025-02-01,RS,Ajudante,145693,,180,180.0,1,sim,4.0,1.0
2025-03-01,SP,Ajudante,145695,,650,130.0,5,sim,7.0,2.0
2025-03-01,MG,Ajudante,145703,,160,160.0,1,nao,4.0,1.0
2025-03-01,SP,Diária,145709,Rodotrem,10875,375.0,29,sim,8.0,6.0
2025-02-01,SP,Diária,145719,Carreta,3355,305.0,11,sim,5.0,2.0
2025-03-01,SP,Diária,145720,Carreta,3355,305.0,11,sim,2.0,1.0
2025-03-01,PR,Diária,145730,Bi-Truck,560,280.0,2,sim,8.0,3.0
2025-02-01,RJ,Coleta/Entrega,145736,Truck,559,279.5,2,sim,13.0,3.0
2025-02-01,RJ,Coleta/Entrega,145737,Toco,247,247.0,1,sim,9.0,1.0
2025-02-01,RS,Diária,145758,Truck,260,260.0,1,nao,11.0,3.0
2025-02-01,PR,Diária,145761,Carreta,15925,482.57575757575756,33,sim,19.0,13.0
2025-02-01,SP,Diária,145766,Carreta,9188,306.26666666666665,30,sim,5.0,6.0
2025-03-01,SP,Coleta/Entrega,145773,Manobrista,530,265.0,2,sim,1.0,1.0
2025-03-01,SP,Coleta/Entrega,145774,Manobrista,1590,265.0,6,sim,14.0,4304.0
2025-03-01,SP,Coleta/Entrega,145775,Manobrista,1086,271.5,4,nao,28.0,5739.0
2025-03-01,SP,Coleta/Entrega,145776,Manobrista,1325,265.0,5,sim,14.0,3264.0
2025-02-01,SP,Coleta/Entrega,145779,Carreta,915,305.0,3,nao,12.0,15.0
2025-03-01,RJ,Coleta/Entrega,145782,Truck,533,266.5,2,nao,2.0,34.0
2025-02-01,SP,Ajudante,145784,,320,160.0,2,nao,13.0,7.0
2025-02-01,SP,Coleta/Entrega,145800,Truck,780,260.0,3,sim,12.0,1.0
2025-03-01,RS,Coleta/Entrega,145805,Toco,235,235.0,1,nao,14.0,1194.0
2025-02-01,SC,Coleta/Entrega,145811,Carreta,305,305.0,1,nao,11.0,2.0
2025-03-01,SP,Coleta/Entrega,145817,Truck,270,270.0,1,sim,12.0,2.0
2025-02-01,SP,Coleta/Entrega,145818,Truck,270,270.0,1,sim,12.0,3.0
2025-02-01,GO,Diária,145826,Carreta,11375,325.0,35,sim,7.0,12.0
2025-02-01,MG,Coleta/Entrega,145827,Bi-Truck,276,276.0,1,nao,13.0,2.0
2025-02-01,SC,Diária,145841,Carreta,5032,296.0,17,sim,1.0,1.0
2025-03-01,SP,Ajudante,145851,,160,160.0,1,nao,37.0,4257.0
2025-02-01,SC,Coleta/Entrega,145855,Toco,230,230.0,1,nao,7.0,1.0
2025-02-01,PR,Coleta/Entrega,145883,Carreta,427,427.0,1,sim,6.0,1.0
2025-02-01,PR,Ajudante,145894,,150,150.0,1,nao,14.0,11.0
2025-02-01,PR,Ajudante,145895,,150,150.0,1,nao,8.0,2.0
2025-03-01,RS,Ajudante,145937,,360,180.0,2,sim,6.0,1.0
2025-03-01,RS,Coleta/Entrega,145940,3/4,1320,220.0,6,sim,11.0,2.0
2025-02-01,PR,Diária,145957,Carreta,8540,305.0,28,nao,10.0,3.0
2025-02-01,MG,Diária,145960,Bi-Truck,600,300.0,2,sim,8.0,7.0
2025-02-01,MG,Diária,145961,Bi-Truck,600,300.0,2,sim,5.0,1.0
2025-02-01,MG,Diária,145962,Bi-Truck,600,300.0,2,sim,6.0,8.0
2025-02-01,MG,Diária,145964,Bi-Truck,600,300.0,2,sim,4.0,1.0
2025-02-01,MG,Diária,145965,Bi-Truck,600,300.0,2,sim,17.0,21.0
2025-03-01,SP,Coleta/Entrega,145985,3/4,220,220.0,1,sim,12.0,2.0
2025-02-01,SP,Diária,146023,Carreta,3162,395.25,8,sim,3.0,1.0
2025-02-01,SP,Diária,146034,Bitrem,750,375.0,2,sim,2.0,1.0
2025-03-01,SP,Coleta/Entrega,146061,Truck,270,270.0,1,sim,12.0,1.0
2025-02-01,SP,Diária,146076,Carreta,3720,372.0,10,nao,5.0,2.0
2025-02-01,SP,Diária,146078,Carreta,3720,372.0,10,nao,11.0,7.0
2025-02-01,SP,Diária,146079,Carreta,3720,372.0,10,nao,6.0,26.0
2025-02-01,SP,Diária,146093,Carreta,3720,372.0,10,nao,15.0,10.0
2025-03-01,SP,Diária,146094,Carreta,2604,372.0,7,nao,6.0,2.0
2025-03-01,SP,Diária,146114,Carreta,312,312.0,1,nao,10.0,1.0
2025-03-01,SP,Coleta/Entrega,146135,Truck,4680,292.5,16,sim,19.0,13.0
2025-03-01,SP,Coleta/Entrega,146137,Utilitários,164,164.0,1,nao,12.0,3.0
2025-02-01,CE,Coleta/Entrega,146167,Truck,312,312.0,1,sim,9.0,1.0
2025-03-01,SP,Coleta/Entrega,146175,3/4,220,220.0,1,sim,11.0,1.0
2025-03-01,PE,Ajudante,146186,,625,104.16666666666667,6,nao,18.0,7.0
2025-02-01,SP,Coleta/Entrega,146196,Truck,780,260.0,3,sim,12.0,2.0
2025-02-01,SP,Ajudante,146197,,120,120.0,1,nao,15.0,13.0
2025-03-01,SP,Coleta/Entrega,146200,Truck,260,260.0,1,sim,11.0,1.0
2025-03-01,SP,Coleta/Entrega,146201,Truck,260,260.0,1,nao,10.0,4.0
2025-03-01,RS,Ajudante,146205,,900,180.0,5,nao,7.0,1.0
2025-03-01,PR,Diária,146206,Carreta,3050,305.0,10,nao,5.0,1.0
2025-03-01,SP,Diária,146311,Carreta,13392,372.0,36,sim,3.0,37.0
2025-03-01,SP,Diária,146312,Carreta,13392,372.0,36,sim,26.0,78.0
2025-03-01,SP,Diária,146314,Carreta,12276,372.0,33,sim,7.0,3.0
2025-02-01,SP,Diária,146333,Bi-Truck,810,270.0,3,sim,5.0,1.0
2025-02-01,PR,Diária,146341,Bitrem,5812,363.25,16,sim,3.0,2.0
2025-03-01,SP,Ajudante,146343,,1100,220.0,5,sim,16.0,4292.0
2025-02-01,SP,Ajudante,146356,,150,150.0,1,nao,8.0,3.0
2025-03-01,SC,Coleta/Entrega,146365,3/4,880,220.0,4,sim,10.0,10.0
2025-03-01,SC,Coleta/Entrega,146369,Manobrista,2650,265.0,10,sim,12.0,2.0
2025-03-01,SC,Coleta/Entrega,146370,Manobrista,795,265.0,3,sim,11.0,2.0
2025-03-01,SP,Coleta/Entrega,146374,3/4,220,220.0,1,sim,12.0,2.0
2025-03-01,SC,Ajudante,146380,,160,160.0,1,sim,5.0,1.0
2025-02-01,SP,Coleta/Entrega,146381,Toco,250,250.0,1,nao,11.0,2.0
2025-03-01,RS,Coleta/Entrega,146387,Bi-Truck,540,270.0,2,nao,17.0,1306.0
2025-03-01,RS,Coleta/Entrega,146389,Bi-Truck,810,270.0,3,sim,3.0,1.0
2025-03-01,SP,Coleta/Entrega,146405,3/4,660,330.0,2,nao,4.0,1.0
2025-03-01,SP,Coleta/Entrega,146406,3/4,660,330.0,2,nao,10.0,7.0
2025-03-01,SP,Coleta/Entrega,146412,Truck,260,260.0,1,nao,12.0,2.0
2025-03-01,RS,Ajudante,146421,,180,180.0,1,nao,6.0,1.0
2025-03-01,RS,Ajudante,146434,,1080,180.0,6,sim,2.0,2.0
2025-03-01,SP,Coleta/Entrega,146436,3/4,1980,220.0,9,sim,12.0,2.0
2025-03-01,SP,Ajudante,146448,,600,200.0,3,sim,12.0,3.0
2025-03-01,SP,Ajudante,146449,,600,200.0,3,nao,1.0,1.0
2025-03-01,SP,Ajudante,146450,,600,200.0,3,sim,4.0,1.0
2025-03-01,SP,Ajudante,146451,,600,200.0,3,sim,10.0,4.0
2025-03-01,SP,Ajudante,146466,,110,110.0,1,nao,5.0,1.0
2025-03-01,SC,Ajudante,146490,,520,260.0,2,sim,5.0,1.0
2025-03-01,SC,Ajudante,146491,,780,260.0,3,sim,8.0,3297.0
2025-03-01,MA,Ajudante,146500,,100,100.0,1,sim,2.0,1.0
2025-02-01,SP,Diária,146515,Carreta,744,372.0,2,sim,6.0,3.0
2025-02-01,SP,Diária,146518,Carreta,1116,372.0,3,sim,4.0,6.0
2025-03-01,SP,Ajudante,146524,,120,120.0,1,nao,2.0,1.0
2025-03-01,RS,Ajudante,146549,,600,200.0,3,nao,10.0,2.0
2025-03-01,RS,Ajudante,146550,,600,200.0,3,nao,11.0,71.0
2025-03-01,PR,Coleta/Entrega,146563,Bi-Truck,810,270.0,3,sim,12.0,107.0
2025-03-01,SP,Ajudante,146577,,120,120.0,1,nao,5.0,1.0
2025-03-01,SP,Ajudante,146578,,120,120.0,1,nao,4.0,1.0
2025-03-01,MG,Ajudante,146597,,450,150.0,3,sim,11.0,2.0
2025-03-01,MG,Ajudante,146598,,450,150.0,3,sim,7.0,11.0
2025-03-01,MG,Ajudante,146599,,150,150.0,1,sim,8.0,3.0
2025-03-01,MG,Ajudante,146601,,600,150.0,4,sim,9.0,1.0
2025-03-01,MG,Ajudante,146602,,150,150.0,1,sim,9.0,1.0
2025-03-01,MG,Ajudante,146603,,300,150.0,2,sim,10.0,109.0
2025-03-01,MG,Ajudante,146604,,150,150.0,1,sim,5.0,2.0
2025-03-01,MG,Ajudante,146605,,600,150.0,4,sim,10.0,2.0
2025-03-01,MG,Ajudante,146608,,150,150.0,1,sim,12.0,1.0
2025-03-01,MG,Ajudante,146610,,450,150.0,3,sim,6.0,1.0
2025-03-01,MG,Ajudante,146611,,150,150.0,1,sim,3.0,2.0
2025-03-01,MG,Ajudante,146613,,150,150.0,1,sim,15.0,3.0
2025-03-01,MG,Ajudante,146614,,600,150.0,4,sim,8.0,1.0
2025-03-01,MG,Ajudante,146619,,150,150.0,1,sim,19.0,7313.0
2025-03-01,SP,Ajudante,146703,,750,150.0,5,sim,11.0,2.0
2025-03-01,SP,Ajudante,146710,,150,150.0,1,sim,5.0,1.0
2025-03-01,SP,Ajudante,146728,,495,165.0,3,sim,20.0,301.0
2025-03-01,ES,Diária,146732,Vanderleia,5490,305.0,18,sim,4.0,1.0
2025-03-01,SC,Ajudante,146738,,150,150.0,1,sim,5.0,2.0
2025-03-01,MT,Diária,146751,Carreta,2970,330.0,9,sim,9.0,13.0
2025-03-01,SP,Ajudante,146758,,510,127.5,4,sim,9.0,1.0
2025-03-01,SP,Diária,146767,Vanderleia,7930,305.0,26,nao,8.0,12.0
2025-03-01,SP,Diária,146768,Vanderleia,6710,305.0,22,sim,5.0,2.0
2025-03-01,RJ,Coleta/Entrega,146791,Truck,260,260.0,1,nao,10.0,4.0
2025-03-01,SP,Ajudante,146801,,1280,160.0,8,sim,10.0,3.0
2025-03-01,SP,Ajudante,146805,,850,170.0,5,sim,28.0,2893.0
2025-03-01,SP,Ajudante,146806,,450,150.0,3,sim,6.0,1.0
2025-03-01,SP,Ajudante,146811,,840,140.0,6,sim,11.0,1.0
2025-03-01,SP,Ajudante,146816,,140,140.0,1,sim,12.0,1.0
2025-03-01,SP,Ajudante,146818,,700,140.0,5,sim,11.0,1.0
2025-03-01,MS,Ajudante,146831,,750,150.0,5,sim,10.0,71.0
2025-03-01,MS,Ajudante,146832,,750,150.0,5,nao,5.0,1.0
2025-03-01,MS,Ajudante,146834,,750,150.0,5,nao,5.0,1.0
2025-03-01,RS,Ajudante,146836,,150,150.0,1,nao,17.0,3161.0
2025-03-01,SP,Diária,146854,Vanderleia,4575,305.0,15,sim,16.0,9.0
2025-03-01,SP,Coleta/Entrega,146862,Truck,266,266.0,1,nao,10.0,2.0
2025-03-01,SP,Diária,146864,Carreta,6324,372.0,17,sim,6.0,5.0
2025-03-01,RS,Diária,146884,Truck,780,260.0,3,nao,7.0,6.0
2025-03-01,SP,Coleta/Entrega,146886,Truck,260,260.0,1,sim,11.0,2.0
2025-03-01,SP,Ajudante,146887,,150,150.0,1,nao,20.0,27.0
2025-03-01,SP,Diária,146888,Carreta,1647,329.4,5,sim,9.0,10.0
2025-03-01,RS,Ajudante,146891,,1120,160.0,7,sim,70.0,6853.0
2025-03-01,SP,Ajudante,146892,,200,200.0,1,nao,6.0,27313.0
2025-03-01,SP,Diária,146897,Carreta,9150,305.0,30,sim,2.0,1.0
2025-03-01,SP,Ajudante,146898,,130,130.0,1,sim,3.0,1.0
2025-03-01,SP,Ajudante,146899,,840,140.0,6,sim,21.0,883.0
2025-03-01,PR,Diária,146907,Carreta,915,305.0,3,nao,18.0,6.0
2025-03-01,MT,Diária,146925,Carreta,5543,307.94444444444446,18,sim,4.0,3.0
2025-03-01,SC,Diária,146928,Carreta,915,305.0,3,sim,10.0,4.0
2025-03-01,SP,Diária,146930,Carreta,2762,345.25,8,sim,6.0,2.0
2025-03-01,SC,Ajudante,146932,,180,180.0,1,sim,3.0,1.0
2025-03-01,RS,Ajudante,146941,,180,180.0,1,sim,1.0,1.0
2025-03-01,RS,Ajudante,146943,,720,180.0,4,sim,6.0,1.0
2025-03-01,RS,Ajudante,146944,,180,180.0,1,sim,13.0,1578.0
2025-03-01,RS,Ajudante,146946,,840,168.0,5,nao,12.0,126.0
2025-03-01,RS,Coleta/Entrega,146947,3/4,660,220.0,3,sim,7.0,18.0
2025-03-01,SP,Coleta/Entrega,146948,Truck,260,260.0,1,nao,4.0,3.0
2025-03-01,PR,Diária,146959,Toco,6325,225.89285714285714,28,sim,3.0,4.0
2025-03-01,SP,Coleta/Entrega,146968,Truck,2710,271.0,10,sim,1.0,1.0
2025-03-01,SP,Coleta/Entrega,146976,3/4,220,220.0,1,sim,1.0,1.0
2025-03-01,SP,Diária,146977,Carreta,2994,427.7142857142857,7,sim,8.0,7.0
2025-03-01,SP,Coleta/Entrega,146979,3/4,456,228.0,2,sim,6.0,3.0
2025-03-01,SC,Coleta/Entrega,146981,3/4,220,220.0,1,sim,12.0,33.0
2025-03-01,SP,Ajudante,146986,,150,150.0,1,nao,11.0,2.0
2025-03-01,SC,Coleta/Entrega,146989,3/4,1320,220.0,6,sim,6.0,9.0
2025-03-01,SP,Diária,146992,Truck,539,269.5,2,sim,7.0,6.0
2025-03-01,RJ,Diária,146997,Carreta,305,305.0,1,sim,9.0,2.0
2025-03-01,SC,Coleta/Entrega,147004,Toco,780,260.0,3,sim,14.0,8.0
2025-03-01,SP,Ajudante,147025,,600,150.0,4,sim,12.0,2.0
2025-03-01,MG,Diária,147030,Toco,460,230.0,2,sim,4.0,25.0
2025-03-01,SP,Coleta/Entrega,147032,3/4,440,220.0,2,sim,9.0,6.0
2025-03-01,SP,Diária,147035,Carreta,7015,305.0,23,sim,23.0,8.0
2025-03-01,SP,Ajudante,147043,,150,150.0,1,sim,6.0,4.0
2025-03-01,SP,Coleta/Entrega,147046,Truck,270,270.0,1,sim,8.0,4.0
2025-03-01,SP,Diária,147051,Carreta,12810,305.0,42,sim,1.0,1.0
2025-03-01,PR,Diária,147063,Carreta,1220,305.0,4,nao,8.0,3.0
2025-03-01,PR,Diária,147100,Bi-Truck,7560,280.0,27,sim,19.0,6.0
2025-03-01,SP,Diária,147112,Carreta,855,427.5,2,sim,3.0,1.0
2025-03-01,SC,Diária,147133,Cavalinho,1358,271.6,5,sim,4.0,1.0
2025-03-01,SP,Ajudante,147151,,150,150.0,1,sim,11.0,1.0
2025-03-01,SP,Ajudante,147152,,150,150.0,1,nao,8.0,1.0
2025-03-01,SP,Ajudante,147166,,300,150.0,2,sim,12.0,3.0
2025-03-01,SP,Ajudante,147170,,110,110.0,1,nao,15.0,1126.0
2025-03-01,SP,Ajudante,147190,,260,130.0,2,sim,4.0,3.0
2025-03-01,SC,Diária,147193,Carreta,1420,355.0,4,nao,11.0,1022.0
2025-03-01,SP,Ajudante,147207,,150,150.0,1,sim,17.0,1054.0
2025-03-01,SP,Coleta/Entrega,147208,Toco,240,240.0,1,sim,5.0,1.0
2025-03-01,SP,Ajudante,147210,,170,170.0,1,nao,11.0,2.0
2025-03-01,SP,Ajudante,147214,,150,150.0,1,sim,18.0,27.0
2025-03-01,MG,Ajudante,147220,,125,125.0,1,nao,2.0,1.0
2025-03-01,RS,Diária,147225,Carreta,915,305.0,3,nao,8.0,8.0
2025-03-01,SP,Diária,147229,Carreta,305,305.0,1,sim,14.0,21.0
2025-03-01,MG,Diária,147256,Carreta,1830,366.0,5,nao,1.0,1.0
2025-03-01,SC,Coleta/Entrega,147258,Carreta,6710,223.66666666666666,30,nao,14.0,9.0
2025-03-01,SC,Diária,147265,Carreta,1898,316.3333333333333,6,sim,2.0,1.0
2025-03-01,SP,Coleta/Entrega,147288,Utilitários,384,192.0,2,nao,14.0,16.0
2025-03-01,SP,Diária,147302,Truck,260,260.0,1,nao,1.0,1.0
2025-03-01,SC,Ajudante,147304,,360,180.0,2,sim,5.0,1.0
2025-03-01,PR,Ajudante,147325,,180,180.0,1,nao,2.0,1.0
2025-03-01,BA,Ajudante,147326,,140,140.0,1,sim,11.0,1525.0
2025-03-01,SP,Ajudante,147327,,300,150.0,2,nao,11.0,2.0
2025-03-01,SP,Ajudante,147328,,300,150.0,2,nao,12.0,1.0
2025-03-01,SP,Ajudante,147329,,300,150.0,2,nao,10.0,2.0
2025-03-01,SP,Diária,147335,Carreta,2440,305.0,8,sim,3.0,1.0
2025-03-01,MA,Ajudante,147338,,320,160.0,2,sim,2.0,1.0
2025-03-01,PR,Diária,147345,Rodotrem,3562,395.77777777777777,9,sim,3.0,1.0
2025-03-01,SP,Ajudante,147353,,130,130.0,1,nao,37.0,1508.0
2025-03-01,RS,Ajudante,147369,,150,150.0,1,sim,11.0,10.0
2025-03-01,RS,Coleta/Entrega,147371,Toco,750,250.0,3,nao,11.0,16.0
2025-03-01,SP,Diária,147377,Carreta,1711,427.75,4,sim,1.0,1.0
2025-03-01,PR,Diária,147381,Carreta,3355,305.0,11,sim,5.0,5.0
2025-03-01,SP,Ajudante,147382,,340,170.0,2,sim,11.0,2.0
2025-03-01,SC,Coleta/Entrega,147385,Manobrista,1855,168.63636363636363,11,sim,20.0,62.0
2025-03-01,MG,Ajudante,147394,,125,125.0,1,sim,3.0,2.0
2025-03-01,SP,Ajudante,147397,,180,180.0,1,nao,8.0,32.0
2025-03-01,SP,Diária,147422,Carreta,305,305.0,1,sim,17.0,4.0
2025-03-01,SP,Ajudante,147423,,200,200.0,1,nao,11.0,1.0
2025-03-01,SP,Ajudante,147424,,170,170.0,1,nao,11.0,1.0
2025-03-01,SP,Ajudante,147443,,680,170.0,4,sim,13.0,8.0
2025-03-01,SP,Ajudante,147444,,170,170.0,1,sim,32.0,1344.0
2025-03-01,SP,Diária,147446,3/4,220,220.0,1,sim,4.0,3.0
2025-03-01,SC,Coleta/Entrega,147452,3/4,220,220.0,1,nao,1.0,1.0
2025-03-01,MG,Diária,147454,3/4,805,268.3333333333333,3,sim,3.0,1.0
2025-03-01,PR,Diária,147455,Carreta,7625,305.0,25,sim,14.0,4.0
2025-03-01,MT,Diária,147458,Carreta,1830,305.0,6,nao,6.0,2.0
2025-03-01,RS,Coleta/Entrega,147463,Bi-Truck,276,276.0,1,sim,2.0,1.0
2025-03-01,SP,Ajudante,147480,,155,155.0,1,sim,5.0,1.0
2025-03-01,SP,Ajudante,147481,,155,155.0,1,sim,9.0,2.0
2025-03-01,SP,Coleta/Entrega,147502,Romeu e Julieta,660,330.0,2,sim,16.0,8.0
2025-03-01,SP,Ajudante,147506,,160,160.0,1,nao,28.0,1038.0
2025-03-01,SP,Ajudante,147510,,720,180.0,4,sim,18.0,213.0
2025-03-01,SP,Ajudante,147532,,170,170.0,1,sim,10.0,2.0
2025-03-01,SC,Diária,147548,Carreta,7320,305.0,24,nao,3.0,1.0
2025-03-01,SP,Coleta/Entrega,147558,3/4,231,231.0,1,sim,4.0,1.0
2025-03-01,SP,Ajudante,147591,,150,150.0,1,sim,12.0,2.0
2025-03-01,GO,Diária,147613,Carreta,2010,335.0,6,sim,7.0,70.0
2025-03-01,SP,Diária,147616,Carreta,305,305.0,1,sim,1.0,1.0
2025-03-01,SP,Ajudante,147627,,180,180.0,1,sim,10.0,2.0
2025-03-01,SP,Ajudante,147628,,180,180.0,1,sim,26.0,136.0
2025-03-01,SP,Ajudante,147631,,180,180.0,1,sim,11.0,1.0
2025-03-01,SP,Ajudante,147635,,180,180.0,1,nao,8.0,2.0
2025-03-01,SP,Ajudante,147652,,360,180.0,2,nao,11.0,7.0
2025-03-01,SP,Ajudante,147656,,180,180.0,1,sim,11.0,1.0
2025-03-01,SP,Diária,147677,Carreta,7812,372.0,21,sim,6.0,1.0
2025-03-01,SP,Diária,147679,Carreta,5952,372.0,16,sim,4.0,1.0
2025-03-01,SP,Ajudante,147681,,160,160.0,1,nao,9.0,1.0
2025-03-01,MT,Ajudante,147684,,251,251.0,1,nao,12.0,4.0
2025-03-01,PR,Diária,147685,Carreta,2145,357.5,6,sim,7.0,1.0
2025-03-01,MT,Ajudante,147687,,251,251.0,1,nao,1.0,1.0
2025-03-01,SP,Ajudante,147688,,160,160.0,1,sim,8.0,1.0
2025-03-01,SP,Diária,147689,Carreta,610,305.0,2,sim,13.0,3.0
2025-03-01,BA,Diária,147695,Vanderleia,975,325.0,3,nao,6.0,4.0
2025-03-01,SP,Diária,147697,Carreta,6710,305.0,22,sim,5.0,2.0
2025-03-01,SP,Diária,147709,Carreta,2887,360.875,8,sim,8.0,3.0
2025-03-01,SP,Diária,147711,Truck,1700,340.0,5,sim,3.0,2.0
2025-03-01,SP,Diária,147712,Truck,1700,340.0,5,sim,1.0,1.0
2025-03-01,SP,Coleta/Entrega,147716,Utilitários,238,238.0,1,nao,4.0,1.0
2025-03-01,SP,Coleta/Entrega,147722,Toco,240,240.0,1,nao,6.0,3.0
2025-03-01,SP,Coleta/Entrega,147725,Toco,240,240.0,1,sim,2.0,1.0
2025-03-01,SP,Diária,147736,Carreta,1116,372.0,3,nao,1.0,1.0
2025-03-01,SP,Diária,147737,Carreta,1116,372.0,3,nao,21.0,6.0
2025-03-01,SP,Diária,147740,Carreta,1116,372.0,3,nao,18.0,4019.0
2025-03-01,SC,Ajudante,147757,,190,190.0,1,nao,8.0,5.0
2025-03-01,PR,Diária,147759,Carreta,8450,325.0,26,sim,3.0,1.0
2025-03-01,SP,Coleta/Entrega,147760,Truck,260,260.0,1,sim,9.0,5.0
2025-03-01,SP,Ajudante,147761,,125,125.0,1,nao,21.0,1097.0
2025-03-01,SP,Ajudante,147762,,125,125.0,1,nao,8.0,3.0
2025-03-01,SP,Ajudante,147763,,125,125.0,1,sim,11.0,1.0
2025-03-01,SP,Coleta/Entrega,147780,Toco,230,230.0,1,nao,2.0,1.0
2025-03-01,SP,Ajudante,147805,,300,150.0,2,sim,12.0,2.0
2025-03-01,SP,Ajudante,147806,,180,180.0,1,nao,2.0,1.0
2025-03-01,SP,Diária,147808,Carreta,305,305.0,1,nao,4.0,1.0
2025-03-01,MG,Diária,147811,Vanderleia,8775,325.0,27,sim,6.0,5.0
2025-03-01,MT,Ajudante,147817,,750,150.0,5,nao,3.0,1.0
2025-03-01,SP,Diária,147822,Vanderleia,2535,362.14285714285717,7,sim,2.0,1.0
2025-03-01,SP,Diária,147825,Bitrenzão,10862,417.7692307692308,26,sim,4.0,1.0
2025-03-01,PB,Ajudante,147835,,160,160.0,1,nao,9.0,1.0
2025-03-01,SP,Diária,147841,Carreta,1116,372.0,3,nao,5.0,6.0
2025-03-01,SP,Diária,147846,Carreta,1116,372.0,3,nao,8.0,2.0
2025-03-01,SP,Diária,147847,Carreta,1116,372.0,3,nao,8.0,38.0
2025-03-01,SP,Diária,147855,Carreta,1116,372.0,3,nao,17.0,47.0
2025-03-01,SP,Diária,147859,Carreta,7068,372.0,19,sim,10.0,10.0
2025-03-01,PR,Diária,147862,Rodotrem,2250,375.0,6,sim,1.0,1.0
2025-03-01,PR,Coleta/Entrega,147872,3/4,924,231.0,4,nao,6.0,3.0
